,id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end
0,222792,000040.XSHE,2020-12-31,2021-04-30,2020-12-31,555468427.33,,,,,,,,,,,8141360.11,-106546344.57,457063442.87,240135487.75,,,,,,31006059.51,31323772.12,83179381.52,385644700.9,71418741.97,,,,,117196603.31,63265538.78,98275550.98,0.0,,-2015507.41,-365579403.09,-269319359.52,332584898.3,,,-4518580.37,,-129688069.67,-134206650.04,179166717.22,158677782.72,,158930277.06,496774777.0,-630981427.04,-1577072.63,-228554859.4,528610120.95,300055261.55
0,1694,000042.XSHE,2015-12-31,2016-03-29,2015-12-31,2285134592.0,,,,,,,,,,,,94591376.0,2379726080.0,2095611520.0,,,,,,56598936.0,262081360.0,50051840.0,2464343552.0,-84617648.0,0.0,0.0,80000.0,,,80000.0,16357988.0,32284296.0,,0.0,,48642284.0,-48562284.0,1980000000.0,,893478016.0,0.0,,2873477888.0,2778449152.0,178468544.0,,965261760.0,3922179328.0,-1048701376.0,1058117.375,-1180823168.0,0.0,-1180823168.0
0,125417,000042.XSHE,2017-12-31,2018-04-27,2017-12-31,3305097212.72,,,,,,,,,,,,447837213.43,3752934426.15,1628750832.53,,,,,,122143048.9,216512017.19,228116475.39,2195522374.01,1557412052.14,-215105.01,0.0,1055127.8,,23363390577.88,23364230600.67,42910371.72,155249620.0,,,25230944204.45,25429104196.17,-2064873595.5,510043852.0,528259432.0,-388834680.95,,1765400000.0,1886609171.05,421101629.33,172934477.56,,1233716142.76,1827752249.65,58856921.4,-5021267.61,-453625889.57,4773569513.38,4319943623.81
0,134457,000042.XSHE,2018-09-30,2018-10-30,2018-09-30,2638266008.56,,,,,,,,,,,,300402570.38,2938668578.94,859521110.02,,,,,,112774706.5,233621514.04,48520785.71,1254438116.27,1684230462.67,0.0,8264907.06,99400.0,0.0,3210487599.97,3218851907.03,20641087.05,73630000.0,,,2790161401.33,2884432488.38,334419418.65,600.0,600.0,1868990236.78,,231020119.25,2100010956.03,3261685611.37,212262454.86,,409059754.4,3883007820.63,-1782996864.6,6675558.53,242328575.25,4466143068.74,4708471643.99
0,141864,000042.XSHE,2019-03-31,2019-04-27,2019-03-31,1095132799.67,,,,,,,,,,,,688819459.19,1783952258.86,847770144.36,,,,,,149782518.94,215184904.78,601747695.94,1814485264.02,-30533005.16,5500000.0,136355.83,232400.0,,2333511314.14,2339380069.97,3278037.72,1389600.0,,,2672377000.0,2677044637.72,-337664567.75,490000.0,490000.0,389471488.0,,36567911.16,426529399.16,1237166350.0,258065330.12,,400270783.13,1895502463.25,-1468973064.09,-2882989.49,-1840053626.49,4779502361.18,2939448734.69
0,135617,000046.XSHE,2018-09-30,2018-10-31,2018-09-30,4390473090.19,,,,1037234679.43,,,,,1529519805.81,-357225900.52,,6138453083.95,12521250265.68,1864077680.83,196131219.14,,447363570.33,325202290.92,,635782088.08,488626639.8,5796593614.39,10166154644.9,2355095620.78,16579066832.76,410193146.73,18100.93,,1861974372.25,18934834652.67,67489109.61,12334293251.89,,0.0,1887471643.98,14520703170.96,4414131481.71,681400000.0,681400000.0,12539126759.54,6891503785.01,4560105000.0,24672135544.55,19213204432.99,3136969240.38,4200000.0,5774347921.85,28124521595.22,-3452386050.67,62698839.14,3379539890.96,14459079581.4,17838619472.36
0,138435,000046.XSHE,2018-12-31,2019-04-17,2018-12-31,3925263607.72,,,,758487631.8,,,-143762615.08,1027070518.62,888499253.32,-3047419486.19,,84372235.82,3216251584.74,1267922157.62,-22091589.19,,481722023.61,409657098.69,,695267472.4,273113645.7,-3096398980.7,538327052.89,2677924531.85,8136566874.16,228092750.11,141775738.38,9745899.82,-2846778135.5,5669403126.97,95244410.75,8292481310.88,,0.0,,5600733013.79,68670113.18,299400000.0,299400000.0,11426696312.52,9084640913.22,-3349091031.17,17461646194.57,19199098446.11,2282037330.19,-4146574.98,1844613251.8,23325749028.1,-5864102833.53,-54113848.52,-3171622037.02,17838619472.36,14666997435.34
0,190832,000046.XSHE,2020-06-30,2020-08-29,2020-06-30,790985939.1,,,,1283850001.35,,,,717520087.08,581616101.28,481675101.37,,2330213534.3,8324664411.42,3295234688.14,1431488043.89,,720397195.32,346234628.96,,1029420178.84,404751004.09,49264436.65,7286608258.66,1038056152.76,399189482.23,133529767.92,89827.01,,368661175.26,1101470252.42,17355918.31,575498324.01,,,267699656.14,860553898.46,240916353.96,2998899999.14,2998899999.14,7325420132.27,,121674260.55,10445994391.96,7056295893.53,1758472579.69,,101467792.19,8916236265.41,1529758126.55,-3313736.43,2805416896.84,14678294624.38,17483711521.22
0,196207,000046.XSHE,2020-09-30,2020-10-31,2020-09-30,1341520912.43,,,,1401867642.51,,,,1119307040.46,-1346658894.75,2967230061.24,630374.13,2008191852.22,5899486445.36,876506043.73,97937011.87,,742566589.14,646762576.14,,677126430.51,360437609.9,1420832635.33,4965372371.88,934114073.48,4729936642.96,202784151.02,8938453.39,1696804229.49,311620479.18,6950083956.04,41139790.56,562142236.47,,,-63691992.97,633972451.2,6316111504.84,0.0,0.0,3759803613.36,,220344547.56,3980148160.92,10174765966.46,1753581838.53,0.0,626318668.81,12554666473.8,-8574518312.88,-87897664.94,-1412190399.5,17483711521.22,16072620274.13
0,1886,000048.XSHE,2014-12-31,2015-04-28,2014-12-31,578674176.0,,,,,,,,,,,,6670963.5,585345152.0,342233280.0,,,,,,51174476.0,23827898.0,50466552.0,467702208.0,117642920.0,448000000.0,1908430.625,9396.0,,,449917824.0,27188608.0,255950000.0,,2389085.25,2550000.0,288077696.0,161840128.0,,,64080732.0,,18597316.0,82678048.0,60780748.0,2490490.0,,942066.6875,64213304.0,18464744.0,43749.0586,297991552.0,0.0,297991552.0
0,1883,000048.XSHE,2015-09-30,2015-10-30,2015-09-30,487362272.0,,,,,,,,,,,,13940309.0,501302592.0,374026816.0,,,,,,38065732.0,46377864.0,38340464.0,496810880.0,4491712.0,435480000.0,2693030.0,0.0,,20000000.0,458173024.0,4947000.5,482144800.0,,0.0,2000000.0,489091808.0,-30918770.0,0.0,0.0,31931512.0,,,31931512.0,45824956.0,4153150.5,2489200.0,,49978108.0,-18046596.0,155730.8125,-44317924.0,0.0,-44317924.0
0,96250,000048.XSHE,2016-06-30,2016-08-30,2016-06-30,425077376.0,,,,,,,,,,,,21141204.0,446218592.0,811762816.0,,,,,,42652588.0,44642300.0,39037100.0,938094784.0,-491876224.0,65575200.0,467567.9688,8900.0,,,66051668.0,12691320.0,45300000.0,,-2036241.25,,55955080.0,10096587.0,,,39800000.0,,-58.5,39799940.0,34126964.0,5530943.5,4424520.0,94320.0,39752228.0,47712.6406,104011.7188,-481627904.0,,-481627904.0
0,105181,000048.XSHE,2017-03-31,2017-04-29,2017-03-31,297812192.0,,,,,,,,,,,,5779671.0,303591872.0,351595360.0,,,,,,49638428.0,17674668.0,22425166.0,441333632.0,-137741760.0,3000000.0,8492.46,1134860.0,,,4143352.5,24553118.0,10000000.0,,,29728.0,34582848.0,-30439494.0,,,319396256.0,,,319396256.0,28501000.0,3552131.25,,,32053132.0,287343104.0,-32628.7793,119129232.0,285903008.0,405032256.0
0,130723,000048.XSHE,2018-06-30,2018-08-31,2018-06-30,777212707.12,,,,,,,,,,,,4156685.73,781369392.85,628560402.0,,,,,,46553362.17,157417097.08,39609925.26,872140786.51,-90771393.66,14715715.28,975436.89,-3940.0,,,15687212.17,39789285.55,199100000.0,,,0.0,238889285.55,-223202073.38,75000000.0,75000000.0,431800000.0,,,506800000.0,27745782.38,12407608.73,,0.0,40153391.11,466646608.89,203239.16,152876381.01,1018238434.86,1171114815.87
0,138283,000048.XSHE,2018-12-31,2019-04-15,2018-12-31,1261032929.69,,,,,,,,,,,,33443938.82,1295703529.44,303460648.58,,,,,,71648154.51,35595073.11,623694037.86,1034397914.06,261305615.38,-199315715.28,,1404248.0,,,-215861752.23,58286709.16,-2474210.47,,,156593907.46,212406407.15,-428268159.38,0.0,0.0,41800000.0,,,41800000.0,815009102.51,14152703.05,,7670366.11,836832171.67,-795032171.67,-18203.87,-962012919.54,2286185451.86,1255085776.5
0,149478,000048.XSHE,2019-06-30,2019-08-31,2019-06-30,747655855.16,,,,,,,,,,,,36339632.57,783971023.65,558242846.41,,,,,,59333743.96,91654448.66,75877799.29,785108838.32,-1137814.67,,1178531.04,15033629.0,,,-834787839.96,-281552.17,-799977777.24,,,,-798686702.41,-36101137.55,,,14500000.0,,,14500000.0,34600000.0,-2593.99,,,43698856.01,-29198856.01,106192.25,-66331615.98,2340119937.13,1734479406.33
0,158718,000048.XSHE,2019-09-30,2019-10-31,2019-09-30,798477724.89,,,,,,,,,,,,110170532.59,908678139.73,523984017.17,,,,,,20103718.12,170415156.28,203294125.35,917797016.92,-9118877.19,,27155729.21,69260.0,189625263.14,,2772901719.04,29254938.68,2997755157.24,,-841.5,,3027009254.42,-254107535.38,,,15659856.0,,,15659856.0,11772854.17,12153713.81,,5892.76,23932460.74,-8272604.74,108503.79,-271390513.52,1734479406.33,2002397807.63
0,173963,000048.XSHE,2019-12-31,2020-04-30,2019-12-31,1027323959.91,,,,,,,,,,,328673.18,416372573.13,1444025206.22,1343697192.81,,,,,,45934770.1,25456296.03,-13944436.42,1401143822.52,42881383.7,-2536741466.69,-14791248.58,133180.0,7648659.96,,1274829124.69,58432359.53,,,0.0,,1217745554.26,57083570.43,,,17640144.0,,,49378617.59,29557145.83,-9098975.55,,100272498.54,120730668.82,-71352051.23,,28487604.59,2002397807.63,1497976497.4
0,119043,000050.XSHE,2018-03-31,2018-04-20,2018-03-31,6937110000.21,,,,,,,,,,,510550644.99,357218745.46,7804879390.66,5960074196.49,,,,,,866537857.82,108614316.22,355067896.77,7290294267.3,514585123.36,,,276212.95,,48905540.7,49181753.65,1873747732.73,,,,,1873747732.73,-1824565979.08,,,3728268955.58,,,3728268955.58,2414890593.78,338165389.13,,514702.43,2753570685.34,974698270.24,-68963909.26,-404246494.74,5340457366.3,4936210871.56
0,139739,000055.XSHE,2019-03-31,2019-04-23,2019-03-31,598615290.91,,,,,,,,,,,901931.07,21534849.71,621052071.69,557177871.33,,,,,,92365794.06,70963606.86,196782535.4,917289807.65,-296237735.96,973200000.0,2771670.18,13225019.48,,,989196689.66,49192556.62,1193400000.0,,,,1242592556.62,-253395866.96,,,600000000.0,,39406.61,600039406.61,58000000.0,249442954.36,,,307442954.36,292596452.25,-844162.82,-257881313.49,956190890.68,698309577.19
0,193604,000056.XSHE,2020-09-30,2020-10-27,2020-09-30,367809471.11,,,,,,,,,,,,177408097.74,545217568.85,192802795.67,,,,,,42046828.48,15036939.69,109641919.36,359528483.2,185689085.65,0.0,,6961.05,18204000.0,,18210961.05,64844607.56,0.0,,,,272038007.56,-253827046.51,,,179000000.0,,176057414.64,355057414.64,212800000.0,144705367.1,,2707144.27,360212511.37,-5155096.73,-3325.85,-73296383.44,102226665.32,31656916.6
0,2163,000059.XSHE,2016-03-31,2016-04-15,2016-03-31,6889691648.0,,,,,,,,,,,,10971838.0,6900663296.0,4500613120.0,,,,,,242538896.0,740378176.0,292214336.0,5775744000.0,1124919040.0,,17400822.0,,,1200000000.0,1217400832.0,185811808.0,,,,,185811808.0,1031588992.0,,,1780278272.0,,,1780278272.0,1244999936.0,110482608.0,,6546659.5,1362029312.0,418249024.0,,2574757120.0,3197230336.0,5771987456.0
0,130156,000060.XSHE,2018-06-30,2018-08-29,2018-06-30,6840102075.83,-1685497.45,,,,,,,8730845.51,,38211250.0,226819.82,-52496774.48,6833088719.23,5440611815.88,,16365548.06,,1374117.23,,373611492.48,173434256.73,-8984115.96,5996413114.42,836675604.81,440310200.0,13748968.65,186505.17,,,454245673.82,336270642.51,226575050.55,,,281258022.45,844103715.51,-389858041.69,,,1384362114.77,,-14764348.09,1369597766.68,1261593973.26,657558952.56,,9823726.64,1928976652.46,-559378885.78,34898267.63,-77663055.03,2045052556.02,1967389500.99
0,2399,000065.XSHE,2015-12-31,2016-03-31,2015-12-31,1968303360.0,,,,,,,,,,,4777737.0,24170324.0,1997251456.0,1496260608.0,,,,,,20543654.0,13413879.0,43681408.0,1573899520.0,423351936.0,50000000.0,20856000.0,297646.3438,,-5312.5,71148336.0,128662736.0,,,,2000000.0,130662736.0,-59514404.0,4948150.0,4948150.0,222410128.0,,136731376.0,364089664.0,135749136.0,2431243.5,21000000.0,480376672.0,618557056.0,-254467392.0,20885582.0,130255728.0,0.0,130255728.0
0,127241,000065.XSHE,2018-06-30,2018-07-31,2018-06-30,1756269894.24,,,,,,,,,,,124635159.97,560283260.45,2441188314.66,1706749256.33,,,,,,146745326.74,39262690.2,583068987.89,2475826261.16,-34637946.5,,546000.0,87340.0,,274820746.67,275454086.67,26108951.69,,,,,26108951.69,249345134.98,,,104395253.32,,35118345.51,139513598.83,90893546.46,110154422.9,,10572070.44,211620039.8,-72106440.97,121662418.63,264263166.14,3760391439.72,4024054605.86
0,158335,000065.XSHE,2019-09-30,2019-10-31,2019-09-30,2266755271.05,,,,,,,,,,,86199631.74,93704621.19,2446659523.98,2483456008.17,,,,,,88253499.24,45649411.09,51745637.28,2669104555.78,-222445031.8,,860979.45,38424.16,,,-9100596.39,18337264.68,0.0,,,16200.0,18353464.68,-27454061.07,-19.79,,184603212.26,,41944553.61,226547746.08,147062465.15,19839993.26,,52230816.4,219133274.81,7414471.27,26349733.97,-216134887.63,2938351390.97,2722216503.34
0,189144,000068.XSHE,2020-06-30,2020-08-25,2020-06-30,36281400.71,,,,,,,,,,,,9079611.01,45361011.72,23895098.22,,,,,,26022290.96,2201168.25,8625236.71,60743794.14,-15382782.42,,,,,68951700.0,69128978.84,49117823.23,,,,31929000.0,81046823.23,-11917844.39,,,0.0,,22880336.59,22880336.59,69092812.5,25984709.57,,,95077522.07,-72197185.48,-679.56,-99498491.85,499515438.37,400016946.52
0,214380,000100.XSHE,2020-12-31,2021-03-11,2020-12-31,27123308563.0,-489244690.0,-765270266.0,,,,,,29990313.0,,,1290517267.0,1750004916.0,28939306103.0,22447285661.0,99551418.0,-76225451.0,,,,1248403094.0,252519800.0,140558710.0,24112093232.0,4827212871.0,13758231613.0,346969625.0,7970160.0,-4344290.0,,14258620108.0,9126493445.0,-3674907202.0,,,73760087.0,12454913330.0,1803706778.0,560000000.0,560000000.0,8754998131.0,,416091682.0,18770410813.0,14265585857.0,879072894.0,398348.0,4246903241.0,19391561992.0,-621151179.0,-172516576.0,5837251894.0,12371165035.0,18208417000.0
0,156009,000150.XSHE,2019-09-30,2019-10-30,2019-09-30,463840230.7,,,,,,,,,,,50000.0,601459158.19,1065349388.89,177016845.35,,,,,,173676303.55,16445839.58,910132126.73,1277271115.21,-211921726.32,,,5350.0,0.0,-43997600.0,-43095460.17,17211796.33,,,16000000.0,,18361396.33,-61456856.5,0.0,0.0,943000000.0,,2923680.0,945923680.0,564955662.66,41230105.75,,53084490.51,659270258.92,286653421.08,,13274838.26,112342715.87,125617554.13
0,174725,000150.XSHE,2019-12-31,2020-04-30,2019-12-31,454575362.26,,,,,,,,,,,-154774.98,-125166620.93,329253966.35,227025914.18,,,,,,268864313.67,17849306.33,-390677403.06,123062131.12,206191835.23,250000.0,0.0,50621.0,0.0,,-1551779.0,-55185245.69,,,,65431325.33,81914079.64,-83465858.64,100000.0,,216900000.0,,310333188.52,527333188.52,328133862.22,58646381.61,,224292363.22,611072607.05,-83739418.53,,38986558.06,125617554.13,164604112.19
0,108929,000157.XSHE,2017-06-30,2017-08-31,2017-06-30,6987085312.0,,,,,,,,,,,165088864.0,824702592.0,7976876544.0,5419374080.0,,,,,,327850016.0,699949120.0,932898240.0,7380071424.0,596805248.0,4000.0,77424448.0,144499392.0,5686835200.0,219705632.0,6128468480.0,219808704.0,-16153420.0,,-16668921.0,-62687436.0,124298928.0,6004169728.0,22318740.0,22318740.0,2164158976.0,,,2186477824.0,7290004992.0,348913344.0,10500000.0,172220896.0,7811139072.0,-5624661504.0,-35004308.0,941309184.0,9661914112.0,10603223040.0
0,96201,000158.XSHE,2016-06-30,2016-08-31,2016-06-30,3289935360.0,,,,,,,,,,,4283610.0,15944438.0,3310163456.0,3444838656.0,,,,,,88799936.0,37904164.0,41158100.0,3612700928.0,-302537568.0,2054800.0,,112579.7969,,,2167379.75,22044198.0,440000.0,,45503000.0,270000.0,68257200.0,-66089816.0,,,663055680.0,,3200000.0,666255680.0,-90145568.0,35147780.0,,81756256.0,26758462.0,639497216.0,,270869824.0,,270869824.0
0,97557,000158.XSHE,2016-09-30,2016-10-27,2016-09-30,2255016448.0,,,,,,,,,,,572862.4375,16561853.0,2272151040.0,2187832576.0,,,,,,91708376.0,18630388.0,128443488.0,2426614784.0,-154463712.0,,2898513.75,261265.4844,,,3159779.25,24818520.0,,,47406776.0,,72225296.0,-69065520.0,,,1197567744.0,,21000000.0,1218567680.0,995941440.0,102060440.0,,4926802.0,1102928768.0,115639032.0,,-107890200.0,,-107890200.0
0,135626,000158.XSHE,2018-09-30,2018-10-31,2018-09-30,2320565384.63,,,,,,,,,,,1100029.98,-5463869.99,2316201544.62,1864794574.75,,,,,,133976654.48,70087034.99,176673055.81,2245531320.03,70670224.59,,,7412658.28,,,7412658.28,116350662.14,,,,,143777856.31,-136365198.03,,,628845000.0,,0.0,631346000.0,663826984.91,66706857.72,,28933370.53,759467213.16,-128121213.16,,-193816186.6,715822374.25,522006187.65
0,3339,000166.XSHE,2015-12-31,2016-04-27,2015-12-31,,,,,,,,60597657600.0,9425553408.0,2568999936.0,-7338889216.0,,-232084496.0,55693828096.0,,,,,4712570368.0,,868351424.0,594511040.0,3654309888.0,58337878016.0,-2644049408.0,-109984448.0,-527922368.0,,,-1685817344.0,-2323724032.0,144960960.0,9499195392.0,,,,9644156928.0,-11967881216.0,242338912.0,,-848468288.0,4840475136.0,,4234345472.0,13254904832.0,711070464.0,,8696786.0,13974672384.0,-9740325888.0,-270673696.0,-24622929920.0,0.0,-24622929920.0
0,3338,000166.XSHE,2016-03-31,2016-04-30,2016-03-31,,,,,,,,,4398236160.0,1150000000.0,,,589218752.0,27743164416.0,,,,,1309249280.0,,1053864896.0,2510864896.0,1448440960.0,40340557824.0,-12597391360.0,1013851200.0,161007440.0,,,14292064.0,1189150720.0,69785984.0,4626170368.0,,,40100000.0,4736056320.0,-3546905600.0,,,200000000.0,10276721664.0,,10476722176.0,7356307968.0,354371264.0,,53339112.0,7764018176.0,2712703744.0,-25835766.0,-13457429504.0,151561060352.0,138103635968.0
0,93867,000166.XSHE,2016-06-30,2016-08-27,2016-06-30,,,,,,,,,4709481984.0,-1150000000.0,,,3182199040.0,17761560576.0,,,,,1223863296.0,,3116472576.0,2031899008.0,2060051072.0,19695556608.0,-1933996800.0,1982388352.0,367512256.0,,,-13888879.0,2336011776.0,25301316.0,1051167936.0,,,-40100000.0,1036369216.0,1299642496.0,,,100000000.0,5388327936.0,,5488328192.0,20399724544.0,1594168960.0,,-53339112.0,21940555776.0,-16452227072.0,31186296.0,-17055394816.0,0.0,-17055394816.0
0,97918,000166.XSHE,2016-09-30,2016-10-28,2016-09-30,,,,,,,,,4591610368.0,1000000000.0,,,-319589088.0,19827415040.0,,,,,1698326912.0,,568328512.0,438712064.0,10589853696.0,57410621440.0,-37583204352.0,13454739456.0,499911232.0,,,8516589.0,13963167744.0,88278960.0,8676542464.0,,,73700000.0,8838521856.0,5124646400.0,40338504.0,,,4116856064.0,202302128.0,4359496704.0,-8160363520.0,1949887360.0,,214646720.0,-5995829248.0,10355325952.0,-96702.3672,-22103328768.0,,-22103328768.0
0,100531,000166.XSHE,2016-12-31,2017-03-30,2016-12-31,,,,,,,,24744353792.0,5181191168.0,2000000000.0,,,-3213038080.0,-2515310592.0,,,,,593726976.0,,1684283776.0,580725248.0,-10416992256.0,-16123323392.0,13608012800.0,-16450979840.0,35517548.0,,,-4778309.5,-16420240384.0,62062640.0,-5341147648.0,,,-73700000.0,-5352784896.0,-11067455488.0,-16413503.0,,,29973336064.0,-202302128.0,29754619904.0,15776891904.0,798708288.0,,-214646720.0,16360953856.0,13393666048.0,5925609.0,15940149248.0,,15940149248.0
0,106203,000166.XSHE,2017-06-30,2017-08-12,2017-06-30,,,,,,,,,4478112768.0,2700000000.0,,,-126481168.0,14655937536.0,,,,,1457639424.0,,2797982976.0,492250656.0,3038194176.0,12840936448.0,1815001344.0,12098102272.0,742507648.0,,,-56286860.0,12784322560.0,66805352.0,4603057664.0,,,,4669862912.0,8114459648.0,,,500000000.0,12317272064.0,-739020800.0,12078251008.0,14710776832.0,3201199616.0,,,17911975936.0,-5833725952.0,3736139.5,4099471616.0,106568376320.0,110667849728.0
0,125744,000402.XSHE,2018-03-31,2018-04-28,2018-03-31,3074980844.48,,,,,,,,,,,,1439509188.42,4514490032.9,10174546782.71,,,,,,310565171.05,792811195.39,855771173.88,12133694323.03,-7619204290.13,80000000.0,813054.79,2447951.41,,44382904.96,127643911.16,27178543.51,242500000.0,,44382904.96,2485215.26,316546663.73,-188902752.57,,,9676576793.51,3300000000.0,4900000.0,12981476793.51,1842708078.25,1017954463.88,3797934.1,45000000.0,2905662542.13,10075814251.38,6032.18,2267713240.86,10552832988.84,12820546229.7
0,3584,000403.XSHE,2014-12-31,2015-04-30,2014-12-31,167688560.0,,,,,,,,,,,,-18246214.0,149442352.0,64742728.0,,,,,,27401478.0,18979612.0,-4532225.5,106591592.0,42850760.0,,,1203612.0,5875657.5,,7079269.5,25862578.0,,,,,25862578.0,-18783310.0,33253.0586,,20000000.0,,,20033254.0,58000000.0,2764193.25,,,60764192.0,-40730940.0,,-16663491.0,0.0,-16663491.0
0,3580,000403.XSHE,2015-12-31,2016-04-27,2015-12-31,151164976.0,,,,,,,,,,,,-26138492.0,125026480.0,106594496.0,,,,,,37218884.0,3402575.0,-16542081.0,130673872.0,-5647389.5,,,5300.0,,,5300.0,15084859.0,,,,,15084859.0,-15079559.0,,,50000000.0,,,50000000.0,31000000.0,1635177.75,,,32635178.0,17364822.0,,-3362126.25,-31946.7305,-3394073.0
0,96278,000403.XSHE,2016-06-30,2016-08-31,2016-06-30,110185848.0,,,,,,,,,,,,2695270.25,112881120.0,41481216.0,,,,,,16374630.0,21203278.0,21054662.0,100113784.0,12767334.0,,,156000.0,,,156000.0,8683687.0,,,,,8683687.0,-8527687.0,,,,,,,40000000.0,1469875.0,,,41469876.0,-41469876.0,,-37230228.0,,-37230228.0
0,105188,000403.XSHE,2017-03-31,2017-04-29,2017-03-31,91622536.0,,,,,,,,,,,,24402964.0,116025504.0,58985724.0,,,,,,43021592.0,8434976.0,31906420.0,142348720.0,-26323210.0,,,,,,,12468801.0,,,,,12468801.0,-12468801.0,,,,,,,,,,,,,,-38792012.0,202823008.0,164031008.0
0,121740,000403.XSHE,2017-12-31,2018-04-26,2017-12-31,192429761.28,,,,,,,,,,,-9360.59,16564606.59,208985007.28,59098968.16,,,,,,49704635.66,24876062.96,87432267.28,221111934.06,-12126926.78,,,-19500.0,26433663.65,7160000.0,33574163.65,10097394.15,,,,30000000.0,40097394.15,-6523230.5,,,40000000.0,,13800000.0,53800000.0,30000000.0,996047.94,,585129.7,31581177.64,22218822.36,,3568665.08,112335833.88,115872240.6
0,125745,000403.XSHE,2018-03-31,2018-04-28,2018-03-31,167023179.89,,,,,,,,,,,,27920716.54,194943896.43,97425187.74,,,,,,53712919.83,14270873.86,40679472.8,206088454.23,-11144557.8,,,,,,,6027446.41,,,,,6027446.41,-6027446.41,,,,,,,5000000.0,,,,5000000.0,-5000000.0,,-22172004.21,145872240.6,123700236.39
