,id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners
0,1886,000048.XSHE,2014-12-31,2015-04-28,2014-12-31,887024448.0,887024448.0,,,,757512000.0,503621728.0,,,,,,,,117641008.0,40828900.0,66577520.0,1918916.5,26923922.0,-132739.7344,1534463.5,-434838.3438,,130914200.0,7810994.0,1696280.25,482724.5625,137028912.0,34181296.0,102847616.0,101925256.0,922362.625,0.2596,0.2596,260574.3438,103108192.0,102185832.0,922362.625
0,1883,000048.XSHE,2015-09-30,2015-10-30,2015-09-30,552861696.0,552861696.0,,,,534872096.0,423917536.0,,,,,,,,31301714.0,21561210.0,42520516.0,-827262.875,16398391.0,,19369940.0,0.0,,37359524.0,2165752.5,427216.5312,17490.8398,39098060.0,9628589.0,29469472.0,24113922.0,5355550.5,0.0617,0.0617,-15681629.0,13787844.0,8432294.0,5355550.5
0,98654,000048.XSHE,2016-06-30,2016-08-30,2016-06-30,423667008.0,423667008.0,,,,409919840.0,337676608.0,,,,,,,,8899086.0,14813665.0,45978940.0,1017123.4375,1534440.625,,278880.6562,-175068.8438,,14026052.0,2202210.25,683604.375,545783.6875,15544658.0,6627075.0,8917583.0,7150230.5,1767352.625,0.0183,0.0183,19083998.0,28001580.0,26234228.0,1767352.625
0,107586,000048.XSHE,2017-03-31,2017-04-29,2017-03-31,304054720.0,304054720.0,,,,322364576.0,263237440.0,,,,,,,,774736.25,17351102.0,40513816.0,488289.0312,-812.3,,-161508.5781,-169753.6875,,-18471354.0,443676.0,6052168.5,5873897.0,-24079846.0,-4676978.0,-19402868.0,-18481014.0,-921853.25,-0.0473,-0.0473,240651.8906,-19162216.0,-18240362.0,-921853.25
0,129454,000048.XSHE,2018-06-30,2018-08-31,2018-06-30,675567551.65,675567551.65,,,,571935587.73,428034062.85,,,,,,,,63930147.1,38847100.72,43256491.99,1613171.19,,,920240.04,-55196.85,,103301693.58,733845.39,997865.49,,103037673.48,28499099.85,74538573.63,70842026.2,3696547.43,0.1813,0.1813,-1332123.87,73206449.76,69509902.33,3696547.43
0,143209,000048.XSHE,2018-12-31,2019-04-15,2018-12-31,1796515350.86,1796515350.86,,,,1328947504.36,785816331.4,,,,,,,,341150651.19,117772958.45,46803177.56,-1649540.69,13852305.12,,2722794.87,-354120.38,,478879513.35,3145042.95,20998025.04,,461026531.26,113307221.29,347719309.97,348096700.27,-377390.3,0.8908,0.8908,50115.6,347769425.57,348146815.87,-377390.3
0,152995,000048.XSHE,2019-06-30,2019-08-31,2019-06-30,451810835.69,451810835.69,,,,409627316.13,344531645.77,,,,,,,,14896866.49,14608714.81,37177154.05,-8256252.65,,,8786592.02,-1200987.54,,55535869.02,2796294.96,10578340.06,,47753823.92,236059.67,47517764.25,38809449.08,8708315.17,0.0993,0.0993,,47402067.56,38693752.39,8708315.17
0,157288,000048.XSHE,2019-09-30,2019-10-31,2019-09-30,552769067.64,552769067.64,,,,460000740.88,390898148.29,,,,,,,,25175134.16,8043573.59,36454918.0,-8637338.07,,,121244069.67,1200987.54,,214926539.23,1572722.16,940010.23,,215559251.16,52779042.98,162780208.18,150052284.93,12727923.25,0.384,0.384,-703915.9,162076292.28,149348369.03,12727923.25
0,170266,000048.XSHE,2019-12-31,2020-04-30,2019-12-31,3194213265.99,3194213265.99,,,,2073468666.55,1181925968.99,,,,,,,,703187970.43,65956397.01,130667446.42,-17267406.73,,,13009249.83,-1200987.54,,1102375390.87,-1298473.91,6265236.14,,1094811680.82,258066172.36,836745508.46,801086921.07,35658587.39,1.9679,1.9679,163271.72,836908780.18,801250192.79,35658587.39
0,120590,000050.XSHE,2018-03-31,2018-04-20,2018-03-31,6573890689.21,6573890689.21,,,,6397346101.48,5538786709.45,,,,,,,,25872263.3,99518638.69,431730647.62,241066609.06,60371233.36,,-408050.72,-408050.72,,433009269.65,9107297.91,203510.86,,441913056.7,54239054.1,387674002.6,387674002.6,,0.2398,0.2398,4007316.94,391681319.54,391681319.54,
0,144193,000055.XSHE,2019-03-31,2019-04-23,2019-03-31,670452093.7,670452093.7,,,,586532424.53,467237374.4,,,,,,,,33241693.55,12854606.25,48521803.12,24040788.16,,,2241105.98,-530564.2,,88907447.35,875385.81,271123.59,,89511709.57,19513176.48,69998533.09,69998533.09,,0.06,0.06,836382.73,70834915.82,70834915.82,
0,192136,000056.XSHE,2020-09-30,2020-10-27,2020-09-30,196963841.04,196963841.04,,,,194764304.12,71295885.36,,,,,,,,3468906.0,5625832.33,21011437.66,93362242.77,,,-100374.53,-100374.53,,5623171.77,3282223.24,247902.63,,8657492.38,5240872.44,3416619.94,1410832.71,2005787.23,0.001,0.001,,3416619.94,1410832.71,2005787.23
0,2163,000059.XSHE,2016-03-31,2016-04-15,2016-03-31,6322404864.0,6322404864.0,,,,5850495488.0,4734772736.0,,,,,,,,344719520.0,93851816.0,469666912.0,188247376.0,19236802.0,,17400822.0,,,489310432.0,1469696.5,840000.0,,489940128.0,16519721.0,473420416.0,460545856.0,12874567.0,0.2879,0.2879,,473420416.0,460545856.0,12874567.0
0,128874,000060.XSHE,2018-06-30,2018-08-29,2018-06-30,6605579903.19,6594962581.15,5907481.18,,4709840.86,6230872706.88,5896562566.95,372931.08,1371510.76,,,,,,57440323.64,64636333.67,125922822.5,86572252.97,-2006034.69,1376123.83,28414589.16,10677404.53,129043.65,406130754.16,1592033.62,2383254.62,,405339533.16,101716677.81,303622855.35,296154742.67,7468112.68,0.04,0.04,73075658.09,376698513.44,369230400.76,7468112.68
0,2399,000065.XSHE,2015-12-31,2016-03-31,2015-12-31,2581005312.0,2581005312.0,,,,2430729472.0,2408927488.0,,,,,,,,-1606722.625,17464380.0,14428648.0,-12027296.0,3542901.75,,1160645.375,278433.875,,151436560.0,249677.8438,2886.23,2884.9199,151683360.0,26194734.0,125488624.0,116278680.0,9209944.0,0.43,0.43,850900.5625,126339528.0,116624752.0,9714774.0
0,126010,000065.XSHE,2018-06-30,2018-07-31,2018-06-30,1978071145.87,1978071145.87,,,,1625598922.81,1607899162.08,,,,,,,,4516041.6,117492134.56,63886929.35,-181952929.65,13710464.1,,3289801.37,3275997.54,,353420480.51,535249.26,288902.11,,353666827.66,81575575.7,272091251.96,272075696.61,15555.35,0.3,0.3,783903.43,272875155.39,275059628.67,-2184473.28
0,156905,000065.XSHE,2019-09-30,2019-10-31,2019-09-30,2810056942.67,2810056942.67,,,,2581062165.24,2511788180.03,,,,,,,,1563461.18,87190020.1,39629643.52,-61561759.63,,-34933468.64,1374505.2,427037.52,,168644208.86,146354.67,331197.16,,168459366.37,32520732.06,135938634.31,134679484.94,1259149.37,0.18,0.18,5350004.77,141288639.08,140217310.55,1071328.53
0,188720,000068.XSHE,2020-06-30,2020-08-25,2020-06-30,54454294.64,54454294.64,,,,81342917.54,34185940.72,,,,,,,,2109379.94,1311644.6,19085367.43,22506160.19,,,-484080.25,-661359.09,,-26701346.34,1210.0,124739.47,,-26824875.81,-114652.0,-26710223.81,-23869585.07,-2840638.74,-0.0237,-0.0237,-56.83,-26710280.64,-23869641.9,-2840638.74
0,197946,000100.XSHE,2020-12-31,2021-03-11,2020-12-31,27997241062.0,27967250749.0,29990313.0,,,26894421866.0,22734525047.0,7066013.0,,,,,,,153395548.0,338612084.0,1154810244.0,903967134.0,,378318490.0,1302716607.0,877250511.0,-2360274.0,3424529833.0,-4014240.0,85665598.0,,3334849995.0,331350905.0,3003499090.0,2362983254.0,640515836.0,0.1803,0.1729,222931733.0,3226430823.0,2530794566.0,695636257.0
0,156391,000150.XSHE,2019-09-30,2019-10-30,2019-09-30,452991632.95,452991632.95,,,,460640968.11,383707345.06,,,,,,,,2146648.75,16623416.25,29491890.35,28671667.7,,,296789.83,,,-12241159.54,766760.74,1897576.28,,-13371975.08,-12831731.51,-540243.57,-3895803.23,3355559.66,-0.0044,-0.0044,,-540243.57,-3895803.23,3355559.66
0,171053,000150.XSHE,2019-12-31,2020-04-30,2019-12-31,400825811.64,400825811.64,,,,491058429.81,364728285.36,,,,,,,,3265278.37,16961608.34,60028079.43,46075178.31,,,-16623419.37,-16503854.85,,-1365189881.87,-25445.42,116446683.95,,-1481662011.24,87658968.51,-1569320979.75,-1574827625.05,5506645.3,-1.7943,-1.7943,,-1569320979.75,-1574827625.05,5506645.3
0,111335,000157.XSHE,2017-06-30,2017-08-31,2017-06-30,7515228672.0,7515228672.0,,,,17263263744.0,6427664896.0,,,,,,,,116471192.0,961383232.0,552363136.0,566883904.0,8638497792.0,833250.9375,10717605888.0,-18183562.0,,1002750976.0,7214156.5,43022596.0,14046413.0,966942528.0,-6826029.0,973768576.0,1046990720.0,-73222184.0,0.139,0.139,199429632.0,1173198208.0,1231257984.0,-58059820.0
0,98605,000158.XSHE,2016-06-30,2016-08-31,2016-06-30,3205750272.0,3205750272.0,,,,3197880832.0,3018210560.0,,,,,,,,2298655.5,45909996.0,70057432.0,42769264.0,18634864.0,,2113625.0,-784889.0625,,9983129.0,1636484.875,307845.375,37218.6797,11311768.0,2989531.25,8322237.0,8541883.0,-219646.6562,0.0065,0.0065,143907.5312,8466144.0,8685791.0,-219646.6562
0,99961,000158.XSHE,2016-09-30,2016-10-27,2016-09-30,1841217280.0,1841217280.0,,,,1884704256.0,1702476288.0,,,,,,,,2005816.0,48684288.0,70204816.0,52542800.0,8790310.0,,-378466.5,-378466.5,,-43865504.0,1056264.375,384875.0938,10611.7197,-43194116.0,-2508875.0,-40685240.0,-40012700.0,-672538.5,-0.031,-0.031,-239845.875,-40925088.0,-40252548.0,-672538.5
0,133130,000158.XSHE,2018-09-30,2018-10-31,2018-09-30,1795985948.9,1795985948.9,,,,1813877303.57,1583979028.1,,,,,,,,15460412.59,65335042.71,76142393.64,67460199.81,5411259.26,,143497.97,143497.97,,26864198.21,239817.23,1173157.3,,25930858.14,17021765.03,8909093.11,9726502.1,-817408.99,0.0059,0.0059,,8909093.11,9726502.1,-817408.99
0,3339,000166.XSHE,2015-12-31,2016-04-27,2015-12-31,8797668352.0,8797668352.0,1231818624.0,,4638030336.0,3052107776.0,3052107776.0,,,,,,,,495398176.0,2416648192.0,,,123686736.0,694464320.0,2223806976.0,80422936.0,10926380.0,5745560576.0,22916672.0,4248942.5,,5764228096.0,1971108224.0,3793120000.0,3759403776.0,33716140.0,0.25,0.25,942651904.0,4735772160.0,4589506048.0,146265824.0
0,3338,000166.XSHE,2016-03-31,2016-04-30,2016-03-31,2939779328.0,2939779328.0,429478688.0,,2438497280.0,1606874624.0,1606874624.0,,,,,,,,242385728.0,1362874112.0,,,-19674.0,-599250176.0,645369856.0,48562500.0,1554124.875,1332904832.0,9373157.0,914759.875,,1341363200.0,274372960.0,1066990208.0,1046700096.0,20290096.0,0.07,0.07,-1242210560.0,-175220416.0,-188626384.0,13405969.0
0,95796,000166.XSHE,2016-06-30,2016-08-27,2016-06-30,3150481408.0,3150481408.0,,,2410881280.0,1978017536.0,,,,,,,,,88323632.0,1888385664.0,,,,-331116608.0,580031680.0,51351944.0,3796405.75,1172463872.0,49193000.0,3127071.75,,1218529792.0,115948400.0,1102581376.0,1057412480.0,45168852.0,0.07,0.07,-157032256.0,945549120.0,893566208.0,51982892.0
0,100322,000166.XSHE,2016-09-30,2016-10-28,2016-09-30,4073443840.0,4073443840.0,,,2415487232.0,2170560512.0,,,,,,,,,31931836.0,2137226240.0,,,-3382.3401,176044032.0,614956096.0,,2462179.5,1902883328.0,3815737.75,5733701.5,,1900965376.0,132590648.0,1768374784.0,1744937344.0,23437368.0,0.09,0.09,147804352.0,1916179072.0,1895213184.0,20965928.0
0,102938,000166.XSHE,2016-12-31,2017-03-30,2016-12-31,4556271616.0,4556271616.0,,,2638289408.0,2727897600.0,,,,,,,,,62181640.0,,2209152768.0,,450792576.0,-263643024.0,2061722752.0,111846176.0,3366727.25,1828373888.0,110276384.0,14195896.0,,1924454400.0,334115328.0,1590339072.0,1560008320.0,30330722.0,0.08,0.08,227848560.0,1818187648.0,1698879232.0,119308376.0
0,108608,000166.XSHE,2017-06-30,2017-08-12,2017-06-30,3236763136.0,3236763136.0,,,1720487424.0,1816055808.0,,,,,,,,,33910532.0,,1673726592.0,,105905480.0,-141107776.0,1014692480.0,88949016.0,88206.4531,1420707200.0,6022430.5,6350655.5,,1420379008.0,310501440.0,1109877632.0,1078141312.0,31736292.0,0.05,0.05,84483808.0,1194361344.0,1192766080.0,1595308.0
0,124835,000402.XSHE,2018-03-31,2018-04-28,2018-03-31,3427459833.81,3427459833.81,,,,2741943755.62,1903539822.58,,,,,,,,269974863.71,75854016.7,116519222.12,350551091.63,25504738.88,,-5647211.85,-6459163.44,,682312265.15,141734062.73,372648.83,,823673679.05,238176893.81,585496785.24,547937091.61,37559693.63,0.18,0.18,33227696.3,618724481.54,581164787.91,37559693.63
0,3584,000403.XSHE,2014-12-31,2015-04-30,2014-12-31,188820112.0,188820112.0,,,,179792960.0,82385744.0,,,,,,,,983765.75,1938790.625,46069840.0,11206348.0,37208464.0,,30874182.0,,,39901336.0,2111426.5,24872422.0,6887.3101,17140338.0,24718494.0,-7578156.0,2569362.5,-10147519.0,0.01,0.01,,-7578156.0,2569362.5,-10147519.0
0,3580,000403.XSHE,2015-12-31,2016-04-27,2015-12-31,121006120.0,121006120.0,,,,134322032.0,70235728.0,,,,,,,,749334.375,6267048.5,50969816.0,2396716.25,3703388.5,,,,,-13315914.0,26177468.0,2020098.25,5780.2598,10841456.0,5704549.0,5136906.5,9846612.0,-4709705.0,0.03,0.03,,5136906.5,9846612.0,-4709705.0
0,98682,000403.XSHE,2016-06-30,2016-08-31,2016-06-30,118270312.0,118270312.0,,,,90458600.0,44468180.0,,,,,,,,724975.0625,3653905.5,31209138.0,5349168.5,5053235.5,,,,,27811714.0,119022.4609,,-69.21,27930738.0,5140160.5,22790576.0,24617384.0,-1826806.375,0.1,0.1,,22790576.0,24617384.0,-1826806.375
0,107593,000403.XSHE,2017-03-31,2017-04-29,2017-03-31,132909504.0,132909504.0,,,,105121232.0,44516280.0,,,,,,,,674367.375,9428067.0,40961972.0,9997517.0,-456965.875,,,,,27788266.0,36402.6094,9132.6201,20.09,27815536.0,9247175.0,18568360.0,19510890.0,-942529.9375,0.07,0.07,,18568360.0,19510890.0,-942529.9375
0,123299,000403.XSHE,2017-12-31,2018-04-26,2017-12-31,171031666.66,171031666.66,,,,181160155.98,80866504.58,,,,,,,,3705314.16,21861121.36,63663290.04,6708578.83,4355347.01,,,,,-4711900.56,-1053367.56,15197197.15,,-20962465.27,2427228.73,-23389694.0,-20367729.6,-3021964.4,-0.0795,-0.0795,,-23389694.0,-20367729.6,-3021964.4
0,124836,000403.XSHE,2018-03-31,2018-04-28,2018-03-31,218422834.89,218422834.89,,,,181728736.44,108832557.85,,,,,,,,1204907.37,25272257.43,36571973.75,6761986.68,3085053.36,,,,,37021241.49,1555.34,1076.44,,37021720.39,10147318.42,26874401.97,28232387.43,-1357985.46,0.1,0.1,,26874401.97,28232387.43,-1357985.46
0,133134,000403.XSHE,2018-09-30,2018-10-31,2018-09-30,207146336.03,207146336.03,,,,188464575.28,95806768.9,,,,,,,,2740759.66,36781159.74,40171846.42,6446796.66,1245595.3,,,,,19932002.02,108336.56,583886.03,,19456452.55,6474328.67,12982123.88,13674900.32,-692776.44,0.0502,0.0502,,12982123.88,13674900.32,-692776.44
0,145881,000403.XSHE,2018-12-31,2019-04-25,2018-12-31,226128736.61,226128736.61,,,,235008539.65,106063005.56,,,,,,,,1622221.65,53445542.78,51383490.07,5640108.85,4835092.63,,,,,-5784468.37,1314016.49,1312636.04,,-5783087.92,-2852669.49,-2930418.43,-405314.46,-2525103.97,-0.0015,-0.0015,,-2930418.43,-405314.46,-2525103.97
0,3676,000407.XSHE,2015-06-30,2015-08-01,2015-06-30,790554240.0,790554240.0,,,,791977792.0,693256256.0,,,,,,,,1760032.625,44294184.0,27748602.0,19742418.0,5176284.5,,3521044.5,3500072.75,,2097496.75,62352.5312,68574.6016,,2091274.625,-5532598.5,7623873.0,9022287.0,-1398414.25,0.01,0.01,,7623873.0,9022287.0,-1398414.25
0,146159,000407.XSHE,2019-03-31,2019-04-27,2019-03-31,1579372021.32,1579372021.32,,,,1511769497.95,1398125944.58,,,,,,,,3422076.24,57407623.75,27221155.56,18777511.52,5234090.09,,5164330.54,5496692.69,,73539843.48,667461.82,63943.33,,74143361.97,20487904.12,53655457.85,34332377.29,19323080.56,0.04,0.04,478188.68,54133646.53,34810565.97,19323080.56
0,150039,000407.XSHE,2019-06-30,2019-08-16,2019-06-30,1389447336.91,1389447336.91,,,,1312034022.52,1193458476.57,,,,,,,,3005165.36,63741026.41,31856586.13,21065751.93,,,13684770.43,10779477.13,,99689855.89,322568.3,788384.52,,99224039.67,25201518.19,74022521.48,50886096.51,23136424.97,0.06,0.06,-101503.27,73921018.21,50784593.24,23136424.97
0,110578,000408.XSHE,2017-06-30,2017-08-29,2017-06-30,861384768.0,861384768.0,,,,541762176.0,247602528.0,,,,,,,,75511192.0,154280608.0,22883386.0,7260459.0,34224036.0,,11438613.0,,,331061152.0,726475.5,841771.375,21350.0391,330945856.0,42966080.0,287979776.0,285638240.0,2341556.0,0.1378,0.1378,,287979776.0,285638240.0,2341556.0
0,114563,000408.XSHE,2017-09-30,2017-10-31,2017-09-30,897636803.2,897636803.2,,,,480131711.34,275171148.73,,,,,,,,59791259.3,132727253.8,17360989.8,10455078.87,-15374019.16,,0.0,,,417505091.86,7554542.04,493733.49,,424565900.41,63950533.91,360615366.5,360615366.5,0.0,0.174,0.174,,360615366.5,360615366.5,0.0
0,125344,000408.XSHE,2018-03-31,2018-04-28,2018-03-31,262129496.52,262129496.52,,,,175703698.5,82070006.65,,,,,,,,19918173.74,50333512.88,11752192.72,11250460.17,379352.34,,,,,100875798.02,1601411.16,50100.0,,102427109.18,18359310.92,84067798.26,84067798.26,,0.0422,0.0422,,84067798.26,84067798.26,
0,156176,000408.XSHE,2019-09-30,2019-10-30,2019-09-30,353562568.83,353562568.83,,,,231151183.48,119468583.11,,,,,,,,30610308.85,55138698.76,15340044.64,10181160.07,,,-7273238.23,,,137676525.25,108279.85,801566.57,,136983238.53,21889357.0,115093881.53,115093881.53,,0.0577,0.0577,,115093881.53,115093881.53,
0,170996,000408.XSHE,2019-12-31,2020-04-30,2019-12-31,858269315.62,858269315.62,,,,653664362.96,452683059.83,,,,,,,,63571475.93,164443931.17,34851532.52,-62907340.21,,,-160927196.82,,,15046316.5,2593123.72,30063910.68,,-12424470.46,31443289.89,-43867760.35,-43867760.35,,-0.0369,-0.0369,-15721888.84,-59589649.19,-59589649.19,
0,199410,000408.XSHE,2020-12-31,2021-04-13,2020-12-31,716737098.51,716737098.51,,,,583250928.32,515924764.62,,,,,,,,43628643.5,10275407.26,19499890.22,-10504007.02,,,62144647.82,,,228944269.19,-1068887.66,7490266.21,,220385115.32,36595057.94,183790057.38,183790057.38,,0.0874,0.0874,,147144602.38,147144602.38,
0,3767,000409.XSHE,2016-03-31,2016-04-30,2016-03-31,574457728.0,574457728.0,,,,554589824.0,491229632.0,,,,,,,,4990999.5,15631227.0,26115680.0,20242588.0,-3620303.5,,,,,19867942.0,125891.7266,790012.9375,,19203820.0,6490060.5,12713760.0,5505142.5,7208617.5,0.01,0.01,,12713760.0,5505142.5,7208617.5
0,101770,000409.XSHE,2016-09-30,2016-10-31,2016-09-30,737287616.0,737287616.0,,,,701883712.0,598218432.0,,,,,,,,8305980.0,18300968.0,36511860.0,40775168.0,-228678.5938,,,,,35403868.0,4719107.0,8227.4404,-4520.5601,40114748.0,37007164.0,3107581.0,-989306.5,4096887.5,-0.0021,-0.0021,,3107581.0,-989306.5,4096887.5
0,111339,000409.XSHE,2017-06-30,2017-08-31,2017-06-30,554014848.0,554014848.0,,,,598068032.0,506560576.0,,,,,,,,2157053.25,17724818.0,37588100.0,31026376.0,3011123.25,,,,,-44053212.0,2868984.5,551302.3125,4821.5098,-41735532.0,2966526.0,-44702056.0,-42860668.0,-1841387.25,-0.0806,-0.0806,,-44702056.0,-42860668.0,-1841387.25
0,129346,000409.XSHE,2018-06-30,2018-08-31,2018-06-30,323586990.05,323586990.05,,,,417792645.78,298644837.97,,,,,,,,2379541.67,17605481.17,41479371.39,64099499.88,,,,,,-100226719.89,74696.08,598697.42,,-100750721.23,1190931.72,-101941652.95,-97386813.42,-4554839.53,-0.1899,-0.1899,,-101941652.95,-97386813.42,-4554839.53
0,133135,000409.XSHE,2018-09-30,2018-10-31,2018-09-30,305454399.64,305454399.64,,,,550357212.78,316090582.98,,,,,,,,2095681.67,32049929.96,65686072.62,81495549.2,52939396.35,,639628376.79,,,395931589.78,532446.92,291886.17,,396172150.53,66813885.88,329358264.65,230244313.58,99113951.07,0.4506,0.4506,,329358264.65,230244313.58,99113951.07
0,144401,000409.XSHE,2018-12-31,2019-04-23,2018-12-31,2097468705.69,2097468705.69,,,,2141510965.69,1996803473.37,,,,,,,,6916163.94,-7317498.4,5795578.12,41541014.6,96869575.3,,1333542.55,-651681039.26,,-44168648.0,780624.88,3120862.93,,-46508886.05,-37800800.39,-8708085.66,-20476609.94,11768524.28,-0.0401,-0.0401,,-8708085.66,-20476609.94,11768524.28
0,153003,000409.XSHE,2019-06-30,2019-08-31,2019-06-30,545314827.0,545314827.0,,,,592997625.62,519038616.15,,,,,,,,2013776.4,14877143.74,24158048.37,31749910.68,,,-3915466.67,,,-59815921.54,12837.1,2179054.07,,-61982138.51,3833978.62,-65816117.13,-38236844.07,-27579273.06,-0.0748,-0.0748,,-65816117.13,-38236844.07,-27579273.06
0,101771,000410.XSHE,2016-09-30,2016-10-31,2016-09-30,1159966080.0,1159966080.0,,,,1539500288.0,925509696.0,,,,,,,,1877512.0,196608176.0,135286368.0,207253360.0,72965184.0,-320000.0,918.49,918.49,,-379853312.0,9182111.0,1547161.5,11162.8799,-372218368.0,-14849594.0,-357368768.0,-354600448.0,-2768338.75,-0.46,-0.46,4426826.5,-352941952.0,-350173600.0,-2768338.75
0,111340,000410.XSHE,2017-06-30,2017-08-31,2017-06-30,1363556864.0,1363556864.0,,,,1600167168.0,983936384.0,,,,,,,,7275196.5,125270848.0,131653904.0,283609984.0,68420816.0,,-610462.0,-610462.0,,-232954432.0,5095427.0,920917.625,800582.3125,-228779920.0,-3192106.5,-225587808.0,-229873616.0,4285796.0,-0.3,-0.3,1550605.5,-224037216.0,-228323008.0,4285796.0
0,114916,000410.XSHE,2017-12-31,2018-01-31,2017-12-31,1035222074.94,1035222074.94,,,,1547275598.45,777480977.34,,,,,,,,5760591.21,188381683.96,195723617.99,254741520.95,125187207.0,,1243110588.17,-3295.79,,744605789.47,146631163.88,11293234.31,,879943719.04,-8929063.2,888872782.24,899985911.09,-11113128.85,1.17,1.17,-12294109.39,876578672.85,887691801.7,-11113128.85
0,147892,000410.XSHE,2018-12-31,2019-04-29,2018-12-31,809830579.59,809830579.59,,,,1409216242.13,642723491.63,,,,,,,,8641166.89,143020208.69,46896521.06,294219265.56,243009289.44,,-357669.58,-357669.58,,-606212882.35,3180208.92,14090973.49,,-617123646.92,35162458.62,-652286105.54,-612920621.2,-39365484.34,-0.8,-0.8,,-652286105.54,-612920621.2,-39365484.34
0,3861,000411.XSHE,2016-03-31,2016-04-30,2016-03-31,4137543680.0,4137543680.0,,,,4079975680.0,3906191872.0,,,,,,,,5011123.0,62384412.0,71965008.0,28368354.0,6054732.5,,,,,57568172.0,2330490.25,4839053.5,31929.2891,55059608.0,12957445.0,42102164.0,18381966.0,23720198.0,0.0886,0.0886,-3483613.75,38618548.0,16640158.0,21978392.0
