,id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities
0,97300,000020.XSHE,2016-09-30,2016-10-27,2016-09-30,42368204.0,,,,30520334.0,186745632.0,3750491.0,,,,,,22705384.0,,36327256.0,,,415274784.0,,,,,,29100234.0,105534840.0,654356.0,,,,,45251668.0,,,221583.0938,8694221.0,,189456912.0,604731648.0,161192304.0,,,,,14320045.0,63634564.0,2444670.0,,,3902364.5,17041784.0,,,23371972.0,,,,,,,285907712.0,,,,,2604411.75,,,2604411.75,288512128.0,283161216.0,146587264.0,,,77391592.0,,-190920528.0,,316219552.0,,316219552.0,604731648.0
0,102242,000020.XSHE,2016-12-31,2017-04-25,2016-12-31,93332712.0,,,,52663100.0,139808064.0,13075722.0,,,,,,3934377.0,,46902384.0,12191.4902,,349728544.0,,,,,,54145224.0,81544704.0,654356.0,,92857472.0,,,44878096.0,,,191666.5938,8475476.0,,282747008.0,632475520.0,181210464.0,,,,,16714584.0,73714424.0,48846.6016,,,4542531.0,16768031.0,123641.6875,,17050036.0,,,,,,,310172576.0,,,,,2604411.75,,,2604411.75,312776960.0,283161216.0,146587264.0,,,77391592.0,,-187441520.0,,319698560.0,,319698560.0,632475520.0
0,847,000022.XSHE,2016-03-31,2016-04-27,2016-03-31,668171712.0,,,,2227000.0,265387424.0,3136737.5,,,,139737.125,,36716480.0,,17049492.0,,11180051.0,1004008640.0,,22269200.0,,,1401988992.0,26517300.0,3165272064.0,22151550.0,,,,,1037477440.0,,10858898.0,56520428.0,11274321.0,150294672.0,5904624640.0,6908633600.0,,,,,,,89364520.0,46705012.0,,,46678864.0,61109144.0,30787034.0,88715008.0,61694432.0,,,,,5282566.0,500000000.0,930336576.0,,497963840.0,,34990596.0,,1810000.0,,594985088.0,1525321600.0,644763712.0,165564736.0,,4188259.0,520074432.0,,3234588416.0,,4560997376.0,822314304.0,5383311872.0,6908633600.0
0,111355,000022.XSHE,2017-09-30,2017-10-30,2017-09-30,874564296.6,,,,900000.0,357777879.12,6643328.58,,,,950985.19,,25213604.03,,26445646.78,,21003698.39,1313499438.69,,23719200.0,,,1144985398.15,23027539.71,3724875469.65,214857070.28,,,,,1361773483.24,,10858898.17,99272947.31,12451558.16,132814987.88,6748636552.55,8062135991.24,155000000.0,,,,,,139067248.54,156186083.3,,,77758017.86,81368011.68,9123534.28,,71181847.93,,,,,,100000000.0,789684743.59,,298780273.96,25000000.0,33327666.64,,9356134.1,,525179239.85,1314863983.44,644763730.0,167480381.25,,9711994.49,520074434.56,,3498499145.76,,4864342734.09,1882929273.71,6747272007.8,8062135991.24
0,895,000023.XSHE,2015-12-31,2016-03-10,2015-12-31,173422672.0,,,,22116528.0,690915968.0,13931301.0,,,,,,17562542.0,,478241600.0,,9672671.0,1405863296.0,,,,,,2077001.875,118384496.0,3791364.0,,,,,8610486.0,,,4616868.0,20979428.0,1542626.0,160002272.0,1565865600.0,278500000.0,,,,,156033344.0,395629152.0,95674592.0,,,49699292.0,51708288.0,,3159149.75,67900944.0,,,,,13929167.0,,1112233856.0,,,5662800.0,,,,,7080137.5,1119314048.0,138756240.0,102532392.0,,568374.9375,48031768.0,,94197960.0,,384086720.0,62464808.0,446551520.0,1565865600.0
0,154378,000023.XSHE,2019-09-30,2019-10-29,2019-09-30,545199788.67,,,,81844207.62,922413306.47,27380023.4,,,,,,46178003.87,,437108977.28,,40391446.92,2100515754.23,,,,,4600000.0,1767156.96,164999774.0,31696283.8,,,,,3456944.27,,,30919971.38,18437648.91,8478139.61,265080712.46,2365596466.69,417224340.8,,,,,285650000.0,529460632.25,353220834.58,,,57470530.34,48251985.08,,3159149.71,74062401.47,,,,,2501636.75,,1771001510.98,,,4332715.98,,,,,4654411.15,1775655922.13,138756240.0,102532388.02,,512531.57,51437200.04,,184220413.42,,477458773.05,112481771.51,589940544.56,2365596466.69
0,207512,000023.XSHE,2020-09-30,2020-10-28,2020-09-30,324390035.79,,,,87907864.21,1046955246.59,97935693.38,,,,,,86878592.33,,325490355.18,,42979485.13,2016424859.61,,,,,4459003.4,119997858.31,154640516.83,48000.0,,,,,2564148.67,,,51351808.37,20831116.23,11478139.61,365370591.42,2381795451.03,319293325.78,,,,,102600000.0,722165470.14,,,,70273286.95,38356320.02,,3159149.71,93405141.36,,,,,1402010.72,46081506.38,1775618688.54,,,441890.26,,15187013.31,,,15857290.97,1791475979.51,138756240.0,102532388.02,,512736.56,50489790.61,,176361199.54,,468652354.73,121667116.79,590319471.52,2381795451.03
0,942,000025.XSHE,2015-12-31,2016-04-15,2015-12-31,159184704.0,,,,,562051.3125,6454769.5,,,,348833.3438,,11128002.0,,16151337.0,,165565440.0,359395136.0,,10478986.0,,,220180720.0,82100136.0,136583568.0,279056640.0,,,,,52985272.0,,,1499006.25,24488444.0,1900000.0,809272768.0,1168667904.0,,,,,,,27417068.0,11460808.0,,,19639738.0,10043901.0,,,193797792.0,,,,,,,262359296.0,,,13972780.0,,,478085.125,13269356.0,27720220.0,290079520.0,297281600.0,564192576.0,,,2952586.25,,3742260.5,,868169024.0,10419351.0,878588416.0,1168667904.0
0,103910,000025.XSHE,2017-03-31,2017-04-28,2017-03-31,125075304.0,,,,,1284055.0,6689448.0,,,,,,12863427.0,,7588743.5,,181123904.0,334624864.0,,10478986.0,,,200750208.0,76600752.0,127034568.0,349615712.0,,,,,53390960.0,,,1778452.75,24439062.0,100000.0,844188672.0,1178813568.0,50000000.0,,,,,,22428894.0,7183122.0,,,24491300.0,9381021.0,,,121637152.0,,,,,,,235121488.0,12000000.0,,3920160.25,,1192618.875,171367.5469,14239537.0,31523684.0,266645168.0,297281600.0,564192576.0,,,2952586.25,,35430804.0,,899857600.0,12310801.0,912168384.0,1178813568.0
0,96705,000033.XSHE,2016-09-30,2016-10-25,2016-09-30,27251136.0,,,,,11735733.0,488260.5,,,,,,285573152.0,,4506373.5,,,329554656.0,,,,,,,138798.2031,,,,,,120020.1719,,,928366.6875,22276.2598,,1209461.25,330764128.0,,,,,,,3753037.5,,,,2037337.25,7498239.0,,,17822630.0,,,,,,,31111244.0,,,,,284900192.0,,,284900192.0,316011424.0,429720032.0,131899080.0,,,9816550.0,,-556682944.0,,14752704.0,,14752704.0,330764128.0
0,133571,000037.XSHE,2019-03-31,2019-04-23,2019-03-31,789010297.84,,,,1500000.0,136762279.36,48354119.27,,,,,,38052060.78,,118190324.28,,389472247.51,1521341329.04,,60615000.0,,,15617291.85,2557268.31,1427480166.98,63292505.54,,,,,45367848.72,,,450976.2,2071324.26,22882181.78,1640334563.64,3161675892.68,900000000.0,,,,,,,,,,40699716.19,11849758.95,1135362.09,,60397400.93,,,,,,,1035851685.82,21940000.0,,,,26726232.38,,,123435352.55,1159287038.37,602762596.0,362770922.1,,,332908397.6,,651056767.19,,1949498682.89,52890171.42,2002388854.31,3161675892.68
0,100980,000038.XSHE,2016-12-31,2017-04-15,2016-12-31,2146393088.0,,,,,454882144.0,16945114.0,,,,,,47099352.0,,595967040.0,,274229216.0,3535515904.0,,,,,236143984.0,9414873.0,146178752.0,,22740600.0,,,,57906464.0,,2284288768.0,1738805.5,21700926.0,77994368.0,2858107648.0,6393623552.0,,,,,,,368387808.0,445879936.0,,,6552935.0,81966312.0,,206029.0156,41583984.0,,,,,183086560.0,,1127663488.0,,,114362184.0,,6605528.0,14134942.0,,152040752.0,1279704320.0,326735872.0,4509993984.0,,,26091476.0,,204352240.0,,5067173888.0,46745420.0,5113919488.0,6393623552.0
0,118972,000038.XSHE,2017-12-31,2018-04-21,2017-12-31,1900892199.51,,,,17934364.0,679583478.09,104915039.5,,,,,,171956520.47,,81615.1,,382499477.89,3257862694.56,,,,,,9565997.0,108110436.03,,,,,,64971937.64,,2308673645.81,1940993.94,13831047.17,6971562.28,2514065619.87,5771928314.43,,,,,,,97699112.35,34298700.9,,,8810046.25,61987143.47,,206029.02,33214428.65,,,,,114362187.5,,350577648.14,,,,,6607162.52,13360626.51,,24483696.68,375061344.82,522777419.0,4313368234.61,,,37390480.3,,518309784.1,,5391845918.01,5021051.6,5396866969.61,5771928314.43
0,124768,000038.XSHE,2018-06-30,2018-08-21,2018-06-30,1823706549.38,,,,44506203.05,861946746.95,168049147.0,,,,125000.0,,15602024.84,,35668185.06,,139571858.74,3089175715.02,,92000000.0,,,,9327474.74,93077458.11,266990.28,,,,,62671788.93,,2308673648.81,1668757.84,13831047.17,6971562.28,2588488728.16,5677664443.18,,,,,,,166588563.48,91105353.22,,,5917187.1,51620617.45,,206029.02,36673397.29,,,,,,,352111147.56,,,,,6847130.68,13058308.51,,24421346.84,376532494.4,522777419.0,4313368234.61,,,37390480.3,,428300195.87,,5301836329.78,-704381.0,5301131948.78,5677664443.18
0,144462,000038.XSHE,2019-06-30,2019-08-24,2019-06-30,1328827782.01,,,,75802610.15,517277799.44,61477125.16,,,,6172421.73,,37165286.34,,111430901.93,,324463161.57,2462617088.33,,,,,,8850430.22,47452773.37,,,,,,57948330.81,,185808587.77,786738.61,204372.24,,759551233.02,3222168321.35,,,,,,,237847207.29,45754982.8,,,3786576.72,38252587.25,,206029.02,39869676.59,,,,,,,365717059.67,,,,,4556422.11,12506564.6,,17062986.71,382780046.38,522777419.0,4313315624.5,,,37390480.3,,-2030409540.08,,2843073983.72,-3685708.75,2839388274.97,3222168321.35
0,158320,000038.XSHE,2019-09-30,2019-10-31,2019-09-30,975955372.49,,,,39794970.12,551596503.12,41542604.76,,,,2341883.84,,27687047.24,,148332697.47,,624335660.97,2411586740.01,,,,,,8731169.09,42184967.18,,,,,,7413777.99,,24384874.07,514033.63,204372.24,,541933194.2,2953519934.21,,,,,,,212747825.01,18457341.44,,,3530672.31,34737459.58,,206029.02,47198239.74,,,,,,,316877567.1,,,,,4556422.11,,,4556422.11,321433989.21,522777419.0,4313315624.5,,,37390480.3,,-2237462661.47,,2636020862.33,-3934917.33,2632085945.0,2953519934.21
0,180354,000038.XSHE,2019-12-31,2020-04-23,2019-12-31,1195490346.92,,,,76585389.68,300434138.05,26489204.75,,,,,,211509380.74,,64055067.63,,17362314.61,1891925842.38,998108925.01,,,,,8611907.96,1474186.43,,,,,,6728272.77,,,110731.17,204372.24,,1025238395.58,2917164237.96,,,,,,,47841395.53,12611066.74,,,3200301.39,21709122.59,,206029.02,77664181.89,,,,,,,163232097.16,,,,,,,,,163232097.16,522777419.0,4313315623.5,,,53837527.07,1000000.0,-2135436937.35,,2755493632.22,-1561491.42,2753932140.8,2917164237.96
0,203839,000038.XSHE,2020-06-30,2020-08-25,2020-06-30,1084438155.58,,,2280800.0,11191637.6,378558369.27,99808742.42,,,,2662749.99,,76080564.97,,27226736.24,,23273252.66,1705521008.73,1195920000.0,,,,,8373385.7,1512224.85,124668881.23,,,,,6461942.56,,110352596.95,4815.31,204372.24,,1457498218.84,3163019227.57,,,,,,,149169339.05,,,,2472601.23,26957362.11,,206029.02,116962402.47,,,,,,,297358200.92,,,,,,,,6761268.7,304119469.62,522777419.0,4313315623.5,,,53837527.07,1000000.0,-2061982186.49,,2828948383.08,29951374.87,2858899757.95,3163019227.57
0,97651,000039.XSHE,2016-09-30,2016-10-28,2016-09-30,6450270208.0,,,,1160935936.0,11340995584.0,2100740992.0,,,,11019000.0,7716000.0,4202500096.0,,17382283264.0,3028681984.0,650320000.0,46513598464.0,,466699008.0,,14724887552.0,2023079040.0,506435008.0,21537775616.0,22885021696.0,,144827008.0,,,4841418240.0,51867000.0,2376236032.0,317823008.0,1103760000.0,95144000.0,71111663616.0,117625257984.0,15093284864.0,,,,31987000.0,1894151040.0,8896484352.0,3725252096.0,,,1758402048.0,572899968.0,159031008.0,16746000.0,5731750912.0,,,,,937283968.0,4365531136.0,44147597312.0,29175066624.0,6000000000.0,590292992.0,6208000.0,,559436032.0,1565255040.0,38776332288.0,82923929600.0,2978363904.0,3134384896.0,,,3203578112.0,,16740840448.0,,27877957632.0,6823376896.0,34701336576.0,117625257984.0
0,185324,000040.XSHE,2020-03-31,2020-04-30,2020-03-31,4140830164.87,,,,381733142.91,3111226150.78,4884062087.73,,,,74955624.32,,1053320283.77,,188488094.15,,980139634.43,17048345024.14,,,,,9280843.4,1526436107.04,5740221210.32,550676877.15,,,24625954.93,,152800375.42,3622290.63,850098836.85,406969635.5,88265081.4,4429701095.18,13796368415.19,30844713439.33,2575720401.16,,,,,25330923.0,3914259945.56,1578390.6,,,17044428.22,112336543.93,314593455.15,2981984.85,692160764.63,,,,,2921319121.46,627173457.87,12182566785.46,3164307813.49,,1676197206.39,,24188550.88,286358047.33,,5180773141.88,17363339927.34,1486873870.0,10675789931.2,,,216123282.18,,990255973.75,,13370696201.38,110677310.61,13481373511.99,30844713439.33
0,222393,000040.XSHE,2020-12-31,2021-04-30,2020-12-31,3370043797.25,,,,68425836.95,2903702603.31,3881705753.36,,,,,,634214523.01,,96439466.66,,862826386.68,12873883556.25,,,,,9538649.27,1493750910.15,5279901076.95,656334037.3,,,25887390.32,,151397713.94,4317914.63,764642629.24,368565269.48,118444064.62,3822173629.38,13327285270.48,26201168826.73,1747149315.16,,,,,44167500.0,3125872550.73,,,,16876923.32,99374381.17,145588982.84,2981984.85,488765756.28,,,,,3455378111.14,421381236.23,9772313452.43,2504442228.91,,1414206771.12,,,279078118.78,,4233628448.84,14005941901.27,1486873870.0,10675789931.2,,,216091994.43,,-207596526.95,,12173091627.7,22135297.76,12195226925.46,26201168826.73
0,1694,000042.XSHE,2015-12-31,2016-03-29,2015-12-31,3224431872.0,,,,,81290048.0,317565280.0,,,,,16102779.0,69292864.0,,16351468544.0,,352166624.0,20416208896.0,,126266464.0,,6365056.5,102511752.0,1884710272.0,1457835008.0,68653472.0,,,,,8064987.5,,,78004352.0,472772768.0,,4205184256.0,24621393920.0,1187313664.0,,,,,,2625630720.0,5944461824.0,,,81903232.0,449396896.0,50173400.0,,1444338560.0,,,,,88000000.0,,11871218688.0,5835907584.0,1287378432.0,,,,9524190.0,,7133989888.0,19005208576.0,665069632.0,2481105408.0,98301984.0,,496029280.0,,2070392064.0,,5615109120.0,1075920.0,5616185344.0,24621393920.0
0,122415,000042.XSHE,2017-12-31,2018-04-27,2017-12-31,5743963309.71,,,,,98972594.72,152081815.83,,,,,,263995457.35,,28277388875.84,,1318179827.55,37748323394.17,,145483463.67,,46730285.22,1595778206.16,1711592070.65,1392109390.43,,,28284.65,,,6547324.26,,,13299533.12,959993521.91,,5871562080.07,43619885474.24,3487933833.42,,,,,,2674129326.59,10115484212.11,,,122604252.31,707578685.07,98463403.04,,2805328411.42,,,,,2616744914.28,490079368.27,24336245262.2,11314579629.03,,,,,20219297.24,1065026400.0,12399825326.27,36736070588.47,664831139.0,2501194216.19,,,499123571.07,,2756993086.42,,6411756460.57,472058425.2,6883814885.77,43619885474.24
0,129431,000042.XSHE,2018-09-30,2018-10-30,2018-09-30,5724315023.19,,,,,102997206.58,120205069.48,,,,,,1123442521.02,,25357713957.34,,1441615578.85,39788597413.63,,147709463.67,,5068424.32,1408119548.21,1659071467.23,1303724396.27,,,,,,4708314.6,,,4111694.91,1173212758.72,,5705726067.93,45494323481.56,500000000.0,,,,,,,11958958692.62,,,58529330.48,979845708.86,,,4791834887.31,,,,,2021566600.0,174819.98,27854741033.66,9239865890.77,,,,,20992033.96,741026400.0,10001884324.73,37856625358.39,664831139.0,2507287216.19,,,499123571.07,,3381580836.7,,7074737737.59,562960385.58,7637698123.17,45494323481.56
0,135507,000042.XSHE,2019-03-31,2019-04-27,2019-03-31,4164052881.88,,,341000000.0,,124070603.68,250584299.51,,,,93985077.4,,481206337.92,,25790105583.44,,1977590488.2,39100197216.93,,,,5068424.32,1367579232.58,1682887735.32,1162118762.02,,,,,,3778065.84,,,32698616.93,1122818635.96,,5528269636.64,44628466853.57,392000000.0,,,,,,,11656552402.34,,,73529619.23,1134434005.0,114030540.02,,3212601978.54,,,,,1812000000.0,681911279.95,26399775640.54,8739913308.49,,,,,13672246.98,1617372225.23,10370957780.7,36770733421.24,664831139.0,2509876568.79,,,555239764.5,,3246480739.68,,7493911669.49,363821762.84,7857733432.33,44628466853.57
0,130684,000046.XSHE,2018-09-30,2018-10-31,2018-09-30,21882709090.7,2266671637.51,,,3893823.13,1522949309.28,207380718.69,167524910.4,43889683.64,180103640.12,,,1604062636.45,4133677416.94,92668225119.11,120365109.07,3676289475.54,148533831680.78,32176824.09,24469740538.89,923202542.97,20594116.53,9758612717.07,10696476659.03,1019725312.32,2819101861.61,,,,,104719500.27,,3120136103.74,172661804.21,2592342697.18,1146779009.59,59374958030.7,207908789711.48,17200949977.31,,,7060511482.48,361522443.69,,,7762152971.46,7778164792.62,90779754.48,1234733007.58,3020246407.88,,,7880460829.35,82133720.04,2319304488.58,7720146455.76,6768.0,33408948292.56,2348778843.25,108730423063.02,41107776273.06,27624268148.13,,,,1070051213.55,,69802095634.74,178532518697.76,5196200656.0,5647533724.3,,,1026620923.16,786403031.99,8490094780.3,,21167985007.52,8208286006.2,29376271013.72,207908789711.48
0,132763,000046.XSHE,2018-12-31,2019-04-17,2018-12-31,21640396011.47,2118671615.72,,,2250000.0,1281194765.11,337009568.55,450437009.46,74907988.43,158570307.9,,,1562344182.7,5033210878.89,92642807807.45,248884737.78,3563409343.43,150755495126.45,32796167.92,24565318651.66,413450040.33,16308611.29,10144222570.72,12799330796.7,943159518.64,2758229123.0,,,,,104911581.97,,2948606647.03,95032181.65,2938526773.97,1332832113.74,61341173108.77,212096668235.22,14436345085.15,,,7342756803.48,1406343251.21,,7912194652.16,7410399008.56,6285718461.93,78522965.23,1225751290.99,3696407028.03,,,14030357403.09,85268963.15,2576973221.5,7124297813.55,,33997030225.34,1073784343.85,111516610564.9,39304144355.19,29275146460.27,2210411238.03,,41619187.5,1318736283.75,,72150057524.74,183666668089.64,5196200656.0,5757319859.23,,,1087416543.34,899372888.98,7430000714.23,,20117587874.18,8312412271.4,28430000145.58,212096668235.22
0,205539,000046.XSHE,2020-06-30,2020-08-29,2020-06-30,20464722476.04,2251694392.97,,39867987996.91,4639688.96,948714673.06,292162641.07,797092443.24,138731237.39,175615782.97,,11592655.1,2642512620.83,1717687075.06,63527619104.8,16492998.77,639086153.25,140603072252.48,,,,,12871839466.58,12602575972.85,957399796.79,2853833085.96,,,,,134215100.33,,2819304906.37,67988249.15,2806588273.76,915476183.35,42851525820.51,183454598072.99,15895894727.99,,,4900546388.11,3220688598.81,,5282916645.95,,6135524077.4,114548416.13,1776900151.92,3059988417.53,,409943.55,14923737505.98,111766469.51,3087330307.57,10980076668.13,,32343075669.24,183823536.63,104608623652.33,24014030089.47,14934178429.61,1847334770.28,,41619187.5,1510723186.5,,42347885663.36,146956509315.69,5196200656.0,7521087091.2,,,1093370500.97,934876082.06,6626887742.57,,21540451981.38,14957636775.92,36498088757.3,183454598072.99
0,209735,000046.XSHE,2020-09-30,2020-10-31,2020-09-30,18868417939.38,2662100823.95,,40830390013.8,3481440.88,608086440.53,287519748.91,815408904.65,126229583.89,178933897.47,,,1223667542.21,1476772984.01,63635801196.35,16493057.57,686100523.57,139981250991.65,,,,,12753142465.89,12606814354.44,949422602.93,2747263259.17,,,,,144077892.59,,2775841004.91,65559131.89,3040164735.49,885069992.49,42724421918.22,182705672909.87,15765701193.87,,,3480099478.37,,,5549896337.33,,8827556610.06,112216202.92,2172550731.65,3255987591.27,,,16894395806.71,121167333.91,3045097733.36,10090240846.23,,25038655675.52,202145421.57,101138328969.69,29126370649.8,11011355296.47,1689714958.11,,,1484248652.59,,43311689556.97,144450018526.66,5196200656.0,7233795509.39,,,1093870011.19,934876082.06,5897655092.93,,20452992451.19,17802661932.02,38255654383.21,182705672909.87
0,1886,000048.XSHE,2014-12-31,2015-04-28,2014-12-31,704405504.0,,,,,44119988.0,13828513.0,,,,,,45170772.0,,478459968.0,,632938.375,1290143104.0,,1000000.0,,,1660320.125,20080486.0,363863392.0,94599416.0,10442.0,75888.3828,15356437.0,,139366816.0,,,11741656.0,25477502.0,19563334.0,692795712.0,1982938752.0,157164320.0,,,,,,277496064.0,268772064.0,,,91058416.0,231272176.0,33738732.0,6136861.0,241924416.0,,,,,26675000.0,0.0,1341502208.0,2356127.25,,5031377.0,,,0.0,6332741.5,36765808.0,1378268032.0,390768672.0,42698532.0,,1835226.375,921230.0625,,70906792.0,,517325760.0,87344928.0,604670720.0,1982938752.0
0,1883,000048.XSHE,2015-09-30,2015-10-30,2015-09-30,861334208.0,,,,,51540652.0,6987163.5,,,,,,52279636.0,,275808896.0,,42893776.0,1291744384.0,,28747896.0,,,1715458.0,29866180.0,332208480.0,96272184.0,10442.0,249598.4688,13271604.0,,130248392.0,,3447611.0,12644915.0,57385984.0,13884781.0,719953536.0,2011697920.0,150929536.0,,,,,,227575120.0,148657472.0,,,53922476.0,214518944.0,34235028.0,16132425.0,351962752.0,,,,,10987498.0,338685.2188,1209259904.0,12382.1797,,5287037.5,,,,6332741.5,34863408.0,1244123264.0,390768672.0,44068532.0,,2496788.25,921230.0625,,244406992.0,,677158208.0,90416312.0,767574528.0,2011697920.0
0,96132,000048.XSHE,2016-06-30,2016-08-30,2016-06-30,299319968.0,,,,,60917264.0,5555804.0,,,,,,50838232.0,,728812992.0,,1424152.0,1162897024.0,,1000000.0,,,43698704.0,28532052.0,329485152.0,139813536.0,,,13982189.0,,121668408.0,,398595.3438,30435136.0,54964332.0,12598357.0,776576448.0,1939473408.0,87037360.0,,,,,,236974848.0,38196860.0,,,41981484.0,169659056.0,34855892.0,16132425.0,348757824.0,,,,,2000000.0,64477752.0,1040073472.0,,,5187002.5,,,25900342.0,6326741.5,64101052.0,1104174592.0,390768672.0,44068592.0,,3204142.25,14342564.0,,279903488.0,,740317184.0,94981696.0,835298880.0,1939473408.0
